item_sku,product_name,product_category,supplier_name,Product Origin,order_date,arrival_date,supplier_lead_time_days,quantity_received,quantity_sold,items_spoiled,current_stock_level,base_price_php,Order Transaction ID,expiry_date,shelf life days,spoilage_sensitivity,base_price,cost_price,selling_price,daily_demand
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/6/2026,3/8/2026,2,99,61,38,0,180,TXN-501908,3/15/2026,7,High,180,130,162,11
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/6/2026,3/8/2026,2,54,29,25,0,299,TXN-501908,3/18/2026,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/6/2026,3/7/2026,1,168,165,3,0,155,TXN-502109,4/6/2026,30,Low,155,110,116.25,28
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/6/2026,3/7/2026,1,180,88,92,0,165,TXN-500330,3/21/2026,14,High,165,120,165,20
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/6/2026,3/8/2026,2,102,63,39,0,95,TXN-501908,3/22/2026,14,Medium,95,60,85.5,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/6/2026,3/7/2026,1,99,62,37,0,245,TXN-500330,3/28/2026,21,Medium,245,185,245,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,56,54,2,0,260,TXN-500389,4/22/2026,45,Low,260,190,260,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/7/2026,3/8/2026,1,72,36,36,0,180,TXN-501497,3/15/2026,7,High,180,130,180,12
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/9/2026,2,133,75,58,0,165,TXN-500389,3/23/2026,14,High,165,120,165,19
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/9/2026,2,100,66,34,0,165,TXN-500389,3/23/2026,14,High,165,120,148.5,20
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/8/2026,1,85,52,33,0,130,TXN-501814,3/22/2026,14,Medium,130,85,117,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/7/2026,3/9/2026,2,136,66,70,0,95,TXN-501497,3/23/2026,14,Medium,95,60,95,17
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,56,55,1,0,260,TXN-500389,4/22/2026,45,Low,260,190,260,7
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,60,40,20,0,245,TXN-500389,3/29/2026,21,Medium,245,185,245,12
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/9/2026,2,30,29,1,0,260,TXN-500389,4/23/2026,45,Low,260,190,260,6
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,144,92,52,0,165,TXN-500389,3/22/2026,14,High,165,120,165,18
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/7/2026,3/8/2026,1,90,67,23,0,95,TXN-501497,3/22/2026,14,Medium,95,60,95,18
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,63,60,3,0,260,TXN-500389,4/22/2026,45,Low,260,190,234,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/9/2026,2,171,84,87,0,130,TXN-501814,3/23/2026,14,Medium,130,85,117,19
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/7/2026,3/9/2026,2,90,45,45,0,95,TXN-501497,3/23/2026,14,Medium,95,60,95,18
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/9/2026,2,162,112,50,0,130,TXN-501814,3/23/2026,14,Medium,130,85,130,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/9/2026,2,125,123,2,0,155,TXN-501814,4/8/2026,30,Low,155,110,155,25
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/8/2026,1,145,139,6,0,155,TXN-501814,4/7/2026,30,Low,155,110,155,29
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/7/2026,3/8/2026,1,54,52,2,0,260,TXN-500389,4/22/2026,45,Low,260,190,260,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/7/2026,3/9/2026,2,135,134,1,0,155,TXN-501814,4/8/2026,30,Low,155,110,155,27
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,66,38,28,0,245,TXN-500235,3/31/2026,21,Medium,245,185,245,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/8/2026,3/10/2026,2,160,76,84,0,130,TXN-500263,3/24/2026,14,Medium,130,85,130,20
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,63,61,2,0,260,TXN-500235,4/24/2026,45,Low,260,190,260,7
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/9/2026,1,153,109,44,0,95,TXN-500662,3/23/2026,14,Medium,95,60,95,17
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/9/2026,1,171,127,44,0,165,TXN-500235,3/23/2026,14,High,165,120,165,19
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/10/2026,2,66,43,23,0,180,TXN-500662,3/17/2026,7,High,180,130,135,11
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,110,77,33,0,165,TXN-500235,3/24/2026,14,High,165,120,165,22
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/9/2026,1,126,82,44,0,95,TXN-500662,3/23/2026,14,Medium,95,60,95,18
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/9/2026,1,136,86,50,0,95,TXN-500662,3/23/2026,14,Medium,95,60,95,17
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/8/2026,3/9/2026,1,135,134,1,0,155,TXN-500263,4/8/2026,30,Low,155,110,155,27
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/10/2026,2,72,54,18,0,180,TXN-500662,3/17/2026,7,High,180,130,180,12
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/9/2026,1,126,87,39,0,165,TXN-500235,3/23/2026,14,High,165,120,165,21
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/8/2026,3/10/2026,2,108,52,56,0,130,TXN-500263,3/24/2026,14,Medium,130,85,130,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/8/2026,3/10/2026,2,252,247,5,0,155,TXN-500263,4/9/2026,30,Low,155,110,155,28
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/10/2026,2,35,23,12,0,299,TXN-500662,3/20/2026,10,High,299,220,299,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,70,38,32,0,245,TXN-500235,3/31/2026,21,Medium,245,185,245,10
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,120,76,44,0,165,TXN-500235,3/24/2026,14,High,165,120,165,20
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/8/2026,3/10/2026,2,126,58,68,0,165,TXN-500235,3/24/2026,14,High,165,120,165,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/9/2026,1,66,32,34,0,180,TXN-500662,3/16/2026,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/8/2026,3/10/2026,2,85,58,27,0,95,TXN-500662,3/24/2026,14,Medium,95,60,95,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/11/2026,2,36,16,20,0,299,TXN-500225,3/21/2026,10,High,299,220,299,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/10/2026,1,99,62,37,0,245,TXN-501252,3/31/2026,21,Medium,245,185,245,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/11/2026,2,56,55,1,0,260,TXN-501252,4/25/2026,45,Low,260,190,195,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/9/2026,3/11/2026,2,180,120,60,0,130,TXN-502053,3/25/2026,14,Medium,130,85,130,20
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/10/2026,1,55,38,17,0,245,TXN-501252,3/31/2026,21,Medium,245,185,245,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/11/2026,2,56,54,2,0,260,TXN-501252,4/25/2026,45,Low,260,190,260,7
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/11/2026,2,77,49,28,0,245,TXN-501252,4/1/2026,21,Medium,245,185,220.5,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/10/2026,1,55,28,27,0,180,TXN-500225,3/17/2026,7,High,180,130,180,11
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/11/2026,2,54,40,14,0,299,TXN-500225,3/21/2026,10,High,299,220,269.1,6
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/10/2026,1,189,117,72,0,165,TXN-501252,3/24/2026,14,High,165,120,123.75,21
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/10/2026,1,96,63,33,0,95,TXN-500225,3/24/2026,14,Medium,95,60,95,16
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/9/2026,3/10/2026,1,156,151,5,0,155,TXN-502053,4/9/2026,30,Low,155,110,155,26
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/9/2026,3/11/2026,2,49,48,1,0,260,TXN-501252,4/25/2026,45,Low,260,190,260,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/9/2026,3/11/2026,2,192,188,4,0,155,TXN-502053,4/10/2026,30,Low,155,110,155,24
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/9/2026,3/11/2026,2,135,132,3,0,155,TXN-502053,4/10/2026,30,Low,155,110,155,27
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/10/2026,1,30,16,14,0,299,TXN-500225,3/20/2026,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/10/2026,1,77,37,40,0,180,TXN-500225,3/17/2026,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/9/2026,3/10/2026,1,136,78,58,0,95,TXN-500225,3/24/2026,14,Medium,95,60,95,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/12/2026,2,70,49,21,0,245,TXN-500833,4/2/2026,21,Medium,245,185,245,10
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/11/2026,1,110,62,48,0,165,TXN-500833,3/25/2026,14,High,165,120,165,22
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/12/2026,2,66,40,26,0,245,TXN-500833,4/2/2026,21,Medium,245,185,245,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/10/2026,3/11/2026,1,119,78,41,0,95,TXN-501651,3/25/2026,14,Medium,95,60,95,17
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/11/2026,1,180,132,48,0,165,TXN-500833,3/25/2026,14,High,165,120,165,20
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/11/2026,1,36,35,1,0,260,TXN-500833,4/25/2026,45,Low,260,190,260,6
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/11/2026,1,140,63,77,0,165,TXN-500833,3/25/2026,14,High,165,120,165,20
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/10/2026,3/12/2026,2,25,18,7,0,299,TXN-501651,3/22/2026,10,High,299,220,299,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/12/2026,2,90,44,46,0,245,TXN-500833,4/2/2026,21,Medium,245,185,245,10
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/10/2026,3/11/2026,1,120,118,2,0,155,TXN-501974,4/10/2026,30,Low,155,110,155,24
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/10/2026,3/12/2026,2,160,96,64,0,130,TXN-501974,3/26/2026,14,Medium,130,85,130,20
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/10/2026,3/11/2026,1,156,152,4,0,155,TXN-501974,4/10/2026,30,Low,155,110,155,26
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/10/2026,3/11/2026,1,119,70,49,0,95,TXN-501651,3/25/2026,14,Medium,95,60,95,17
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/10/2026,3/11/2026,1,153,102,51,0,95,TXN-501651,3/25/2026,14,Medium,95,60,95,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/12/2026,2,99,47,52,0,245,TXN-500833,4/2/2026,21,Medium,245,185,245,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/10/2026,3/11/2026,1,70,34,36,0,245,TXN-500833,4/1/2026,21,Medium,245,185,245,10
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/11/2026,3/12/2026,1,182,180,2,0,155,TXN-500676,4/11/2026,30,Low,155,110,155,26
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/11/2026,3/12/2026,1,48,47,1,0,260,TXN-501854,4/26/2026,45,Low,260,190,260,6
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/11/2026,3/12/2026,1,48,23,25,0,299,TXN-502063,3/22/2026,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/11/2026,3/12/2026,1,63,61,2,0,260,TXN-501854,4/26/2026,45,Low,260,190,260,7
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/11/2026,3/13/2026,2,30,15,15,0,299,TXN-502063,3/23/2026,10,High,299,220,224.25,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/11/2026,3/12/2026,1,80,49,31,0,245,TXN-501854,4/2/2026,21,Medium,245,185,245,10
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/11/2026,3/12/2026,1,77,46,31,0,180,TXN-502063,3/19/2026,7,High,180,130,180,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/11/2026,3/12/2026,1,180,86,94,0,130,TXN-500676,3/26/2026,14,Medium,130,85,117,20
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/11/2026,3/13/2026,2,63,62,1,0,260,TXN-501854,4/27/2026,45,Low,260,190,234,7
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/11/2026,3/12/2026,1,125,120,5,0,155,TXN-500676,4/11/2026,30,Low,155,110,155,25
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/11/2026,3/13/2026,2,88,43,45,0,245,TXN-501854,4/3/2026,21,Medium,245,185,245,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/11/2026,3/12/2026,1,99,52,47,0,180,TXN-502063,3/19/2026,7,High,180,130,180,11
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/12/2026,3/14/2026,2,130,128,2,0,155,TXN-500913,4/13/2026,30,Low,155,110,155,26
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/14/2026,2,30,18,12,0,299,TXN-501238,3/24/2026,10,High,299,220,299,6
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/13/2026,1,36,35,1,0,260,TXN-501370,4/27/2026,45,Low,260,190,260,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/14/2026,2,55,37,18,0,180,TXN-501238,3/21/2026,7,High,180,130,135,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/12/2026,3/14/2026,2,126,64,62,0,130,TXN-500913,3/28/2026,14,Medium,130,85,130,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/13/2026,1,77,42,35,0,180,TXN-501238,3/20/2026,7,High,180,130,162,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/14/2026,2,88,58,30,0,245,TXN-501370,4/4/2026,21,Medium,245,185,245,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/13/2026,1,85,40,45,0,95,TXN-501238,3/27/2026,14,Medium,95,60,95,17
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/13/2026,1,100,59,41,0,165,TXN-501370,3/27/2026,14,High,165,120,148.5,20
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/12/2026,3/14/2026,2,234,227,7,0,155,TXN-500913,4/13/2026,30,Low,155,110,155,26
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/14/2026,2,49,48,1,0,260,TXN-501370,4/28/2026,45,Low,260,190,260,7
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/13/2026,1,35,34,1,0,260,TXN-501370,4/27/2026,45,Low,260,190,260,7
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/13/2026,1,54,32,22,0,299,TXN-501238,3/23/2026,10,High,299,220,299,6
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/12/2026,3/13/2026,1,108,77,31,0,130,TXN-500913,3/27/2026,14,Medium,130,85,117,18
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/13/2026,1,55,28,27,0,245,TXN-501370,4/3/2026,21,Medium,245,185,245,11
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/12/2026,3/13/2026,1,216,210,6,0,155,TXN-500913,4/12/2026,30,Low,155,110,155,27
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/14/2026,2,168,85,83,0,165,TXN-501370,3/28/2026,14,High,165,120,165,21
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/14/2026,2,30,14,16,0,299,TXN-501238,3/24/2026,10,High,299,220,299,6
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/13/2026,1,126,66,60,0,95,TXN-501238,3/27/2026,14,Medium,95,60,95,18
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/12/2026,3/14/2026,2,40,21,19,0,299,TXN-501238,3/24/2026,10,High,299,220,299,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/12/2026,3/14/2026,2,152,71,81,0,165,TXN-501370,3/28/2026,14,High,165,120,165,19
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/14/2026,1,30,29,1,0,260,TXN-500468,4/28/2026,45,Low,260,190,260,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/14/2026,1,77,47,30,0,245,TXN-500468,4/4/2026,21,Medium,245,185,245,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/13/2026,3/15/2026,2,144,107,37,0,130,TXN-501203,3/29/2026,14,Medium,130,85,130,18
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/14/2026,1,84,47,37,0,245,TXN-500468,4/4/2026,21,Medium,245,185,245,12
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/14/2026,1,36,34,2,0,260,TXN-500468,4/28/2026,45,Low,260,190,234,6
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/13/2026,3/14/2026,1,36,16,20,0,299,TXN-501818,3/24/2026,10,High,299,220,299,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/15/2026,2,99,58,41,0,245,TXN-500468,4/5/2026,21,Medium,245,185,245,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/13/2026,3/15/2026,2,153,78,75,0,95,TXN-501818,3/29/2026,14,Medium,95,60,95,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/13/2026,3/14/2026,1,42,20,22,0,299,TXN-501818,3/24/2026,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/13/2026,3/15/2026,2,135,134,1,0,155,TXN-501203,4/14/2026,30,Low,155,110,155,27
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/13/2026,3/14/2026,1,36,18,18,0,299,TXN-501818,3/24/2026,10,High,299,220,299,6
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/15/2026,2,70,46,24,0,245,TXN-500468,4/5/2026,21,Medium,245,185,220.5,10
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/15/2026,2,66,49,17,0,245,TXN-500468,4/5/2026,21,Medium,245,185,220.5,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/13/2026,3/15/2026,2,95,61,34,0,130,TXN-501203,3/29/2026,14,Medium,130,85,130,19
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",3/13/2026,3/14/2026,1,120,68,52,0,165,TXN-500468,3/28/2026,14,High,165,120,148.5,20
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/13/2026,3/15/2026,2,108,75,33,0,130,TXN-501203,3/29/2026,14,Medium,130,85,97.5,18
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",3/14/2026,3/16/2026,2,145,140,5,0,155,TXN-500502,4/15/2026,30,Low,155,110,155,29
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",3/14/2026,3/16/2026,2,30,20,10,0,299,TXN-501528,3/26/2026,10,High,299,220,299,6
